step,phase,obs,action_raw,action_clipped,action_scaled
163,2.546875,[-0.29028466 -0.95694035 -0.52204895  0.10307693 -1.3416699 ],-1.4307045,-1.4307045,-0.35767612
164,2.5625,[-0.38268343 -0.9238795  -0.49343872  0.13780223 -1.4307045 ],-1.4446226,-1.4446226,-0.36115566
165,2.578125,[-0.47139674 -0.8819213  -0.46253872  0.13164835 -1.4446226 ],-1.4120787,-1.4120787,-0.35301968
166,2.59375,[-0.55557024 -0.8314696  -0.42706203  0.16813183 -1.4120787 ],-1.3535234,-1.3535234,-0.33838084
167,2.609375,[-0.6343933  -0.77301043 -0.39044     0.14527474 -1.3535234 ],-1.3591696,-1.3591696,-0.3397924
168,2.625,[-0.70710677 -0.70710677 -0.34924126  0.16549455 -1.3591696 ],-1.4079819,-1.4079819,-0.35199547
169,2.640625,[-0.77301043 -0.6343933  -0.30575275  0.16461535 -1.4079819 ],-1.4378393,-1.4378393,-0.35945982
170,2.65625,[-0.8314696  -0.55557024 -0.26111984  0.16681318 -1.4378393 ],-1.5088171,-1.5088171,-0.37720427
171,2.671875,[-0.8819213  -0.47139674 -0.21457958  0.18263741 -1.5088171 ],-1.5666119,-1.5666119,-0.39165297
172,2.6875,[-0.9238795  -0.38268343 -0.1676588   0.18659344 -1.5666119 ],-1.6214073,-1.6214073,-0.40535182
173,2.703125,[-0.95694035 -0.29028466 -0.12073708  0.17164831 -1.6214073 ],-1.6808637,-1.6808637,-0.42021593
174,2.71875,[-0.98078525 -0.19509032 -0.07343388  0.17472525 -1.6808637 ],-1.724644,-1.724644,-0.431161
175,2.734375,[-0.9951847  -0.09801714 -0.02613068  0.1936264  -1.724644  ],-1.7687584,-1.7687584,-0.4421896
176,2.75,"[-1.0000000e+00 -2.4499126e-15  2.0027161e-02  1.9274722e-01
 -1.7687584e+00]",-1.8159937,-1.8159937,-0.45399842
177,2.765625,[-0.9951847   0.09801714  0.06466007  0.18571424 -1.8159937 ],-1.8059564,-1.8059564,-0.4514891
178,2.78125,[-0.98078525  0.19509032  0.10814857  0.17780219 -1.8059564 ],-1.7237698,-1.7237698,-0.43094245
179,2.796875,[-0.95694035  0.29028466  0.15049171  0.15494509 -1.7237698 ],-1.6797336,-1.6797336,-0.4199334
180,2.8125,[-0.9238795   0.38268343  0.1916914   0.15582418 -1.6797336 ],-1.5893157,-1.5893157,-0.3973289
181,2.828125,[-0.8819213   0.47139674  0.2313652   0.14131871 -1.5893157 ],-1.4490765,-1.4490765,-0.36226913
182,2.84375,[-0.8314696   0.55557024  0.26874924  0.16593409 -1.4490765 ],-1.2011452,-1.2011452,-0.3002863
183,2.859375,[-0.77301043  0.6343933   0.30346394  0.132967   -1.2011452 ],-0.94604975,-0.94604975,-0.23651244
184,2.875,[-0.70710677  0.70710677  0.33627033  0.14351645 -0.94604975],-0.74049616,-0.74049616,-0.18512404
185,2.890625,[-0.6343933   0.77301043  0.36564445  0.10307693 -0.74049616],-0.55329466,-0.55329466,-0.13832366
186,2.90625,[-0.55557024  0.8314696   0.39196587  0.09912091 -0.55329466],-0.52864033,-0.52864033,-0.13216008
187,2.921875,[-0.47139674  0.8819213   0.41561794  0.09032965 -0.52864033],-0.13776308,-0.13776308,-0.03444077
188,2.9375,[-0.38268343  0.9238795   0.43659878  0.07538462 -0.13776308],-0.11487261,-0.11487261,-0.028718153
189,2.953125,[-0.29028466  0.95694035  0.45300198  0.04945059 -0.11487261],0.037921358,0.037921358,0.0094803395
190,2.96875,[-0.19509032  0.98078525  0.46368313  0.0367033   0.03792136],0.43539795,0.43539795,0.10884949
191,2.984375,[-0.09801714  0.9951847   0.47131348  0.01956043  0.43539795],1.005486,1.005486,0.2513715
192,3.0,"[-7.3478806e-16  1.0000000e+00  4.7245789e-01 -5.0549507e-03
  1.0054860e+00]",2.5149632,2.5149632,0.6287408
193,3.015625,[ 0.09801714  0.9951847   0.4678793  -0.0274725   2.5149632 ],3.896599,3.896599,0.97414976
194,3.03125,[ 0.19509032  0.98078525  0.45948696 -0.03934069  3.896599  ],4.3004932,4.3004932,1.0751233
195,3.046875,[ 0.29028466  0.95694035  0.4476614  -0.06395607  4.3004932 ],3.7113535,3.7113535,0.9278384
196,3.0625,[ 0.38268343  0.9238795   0.4301138  -0.07010984  3.7113535 ],3.5056036,3.5056036,0.8764009
197,3.078125,[ 0.47139674  0.8819213   0.4072256  -0.09648352  3.5056036 ],3.1068628,3.1068628,0.7767157
198,3.09375,[ 0.55557024  0.8314696   0.37556267 -0.15494505  3.1068628 ],2.9112523,2.9112523,0.72781307
199,3.109375,[ 0.6343933   0.77301043  0.3366518  -0.16637364  2.9112523 ],2.5464897,2.5464897,0.6366224
200,3.125,[ 0.70710677  0.70710677  0.29049397 -0.19978023  2.5464897 ],2.2407854,2.2407854,0.56019634
201,3.1406250000000004,[ 0.77301043  0.6343933   0.2351799  -0.21472526  2.2407854 ],1.9526981,1.9526981,0.48817453
202,3.15625,[ 0.8314696   0.55557024  0.17681408 -0.24285713  1.9526981 ],1.7860576,1.7860576,0.4465144
203,3.1718750000000004,[ 0.8819213   0.47139674  0.11615944 -0.23934065  1.7860576 ],1.7268358,1.7268358,0.43170896
204,3.1875,[ 0.9238795   0.38268343  0.05245304 -0.25076923  1.7268358 ],1.6677366,1.6677366,0.41693416
205,3.2031249999999996,[ 0.95694035  0.29028466 -0.01087189 -0.24857144  1.6677366 ],1.701948,1.701948,0.425487
206,3.21875,[ 0.98078525  0.19509032 -0.07495975 -0.27450547  1.701948  ],2.0884998,2.0884998,0.52212495
207,3.2343749999999996,[ 0.9951847   0.09801714 -0.1356144  -0.23142858  2.0884998 ],2.2814245,2.2814245,0.57035613
208,3.25,"[ 1.0000000e+00 -9.8033645e-16 -1.9550610e-01 -2.2747254e-01
  2.2814245e+00]",1.8295232,1.8295232,0.4573808
209,3.2656249999999996,[ 0.9951847  -0.09801714 -0.25310898 -0.25516483  1.8295232 ],1.5306464,1.5306464,0.3826616
210,3.28125,[ 0.98078525 -0.19509032 -0.30804157 -0.2076923   1.5306464 ],1.3542395,1.3542395,0.33855987
211,3.2968749999999996,[ 0.95694035 -0.29028466 -0.35954094 -0.19626375  1.3542395 ],1.0306453,1.0306453,0.2576613
212,3.3125,[ 0.9238795  -0.38268343 -0.40760708 -0.21736264  1.0306453 ],1.1001301,1.1001301,0.27503252
