step,phase,obs,action_raw,action_clipped,action_scaled
99,1.546875,"[-0.29028466 -0.95694035  0.05092716 -0.10776711  0.08769226  0.19142857
  1.211216    0.94283944]",[1.2872468 0.466384 ],[1.2872468 0.466384 ],[0.3218117 0.116596 ]
100,1.5625,"[-0.38268343 -0.9238795   0.06885624 -0.06923771  0.09648352  0.17120877
  1.2872468   0.466384  ]",[1.2863265 0.036633 ],[1.2863265 0.036633 ],[0.32158163 0.00915825]
101,1.578125,"[-0.47139674 -0.8819213   0.08678532 -0.02765656  0.1008791   0.18263741
  1.2863265   0.036633  ]",[ 1.2500634  -0.35221344],[ 1.2500634  -0.35221344],[ 0.31251585 -0.08805336]
102,1.59375,"[-0.55557024 -0.8314696   0.10395241  0.0169754   0.09296703  0.22967033
  1.2500634  -0.35221344]",[ 1.1650608  -0.61071974],[ 1.1650608  -0.61071974],[ 0.2912652  -0.15267994]
103,1.609375,"[-0.6343933  -0.77301043  0.12150002  0.06160831  0.08901101  0.24417582
  1.1650608  -0.61071974]",[ 0.85191005 -0.896904  ],[ 0.85191005 -0.896904  ],[ 0.21297751 -0.224226  ]
104,1.625,"[-0.70710677 -0.70710677  0.13866615  0.10318947  0.08285713  0.2173626
  0.85191005 -0.896904  ]",[ 0.27686706 -0.75623727],[ 0.27686706 -0.75623727],[ 0.06921677 -0.18905932]
105,1.640625,"[-0.77301043 -0.6343933   0.15621376  0.14133644  0.08373623  0.1953846
  0.27686706 -0.75623727]",[ 0.2700277 -0.7441325],[ 0.2700277 -0.7441325],[ 0.06750692 -0.18603313]
106,1.65625,"[-0.8314696  -0.55557024  0.17376232  0.17376232  0.08197804  0.14923076
  0.2700277  -0.7441325 ]",[ 0.2823255 -0.6567465],[ 0.2823255 -0.6567465],[ 0.07058138 -0.16418663]
107,1.671875,"[-0.8819213  -0.47139674  0.19092846  0.19970226  0.07846155  0.13428573
  0.2823255  -0.6567465 ]",[ 0.33461887 -0.5357981 ],[ 0.33461887 -0.5357981 ],[ 0.08365472 -0.13394952]
108,1.6875,"[-0.9238795  -0.38268343  0.20733166  0.21801281  0.07010984  0.0898901
  0.33461887 -0.5357981 ]",[ 0.40255874 -0.6547336 ],[ 0.40255874 -0.6547336 ],[ 0.10063969 -0.1636834 ]
109,1.703125,"[-0.95694035 -0.29028466  0.22182846  0.22869492  0.05648356  0.03010988
  0.40255874 -0.6547336 ]",[ 0.4185326 -0.6914803],[ 0.4185326 -0.6914803],[ 0.10463315 -0.17287007]
110,1.71875,"[-0.98078525 -0.19509032  0.23250961  0.23212814  0.04109888  0.0046154
  0.4185326  -0.6914803 ]",[0.07906904 0.04386299],[0.07906904 0.04386299],[0.01976726 0.01096575]
111,1.7343750000000002,"[-0.9951847  -0.09801714  0.23975754  0.2302208   0.02351646 -0.01736259
  0.07906904  0.04386299]",[0.13088372 0.23235841],[0.13088372 0.23235841],[0.03272093 0.0580896 ]
112,1.7500000000000002,"[-1.0000000e+00  1.3477304e-15  2.4357224e-01  2.2488022e-01
  1.6483499e-02 -4.5494463e-02  1.3088372e-01  2.3235841e-01]",[-0.02922936  0.13419609],[-0.02922936  0.13419609],[-0.00730734  0.03354902]
113,1.7656250000000002,"[-0.9951847   0.09801714  0.24509811  0.21648693 -0.00109892 -0.06659336
 -0.02922936  0.13419609]",[-0.15118644  0.12428866],[-0.15118644  0.12428866],[-0.03779661  0.03107217]
114,1.7812500000000002,"[-0.98078525  0.19509032  0.2439537   0.20466137 -0.00725279 -0.05736265
 -0.15118644  0.12428866]",[-0.16287974  0.01271055],[-0.16287974  0.01271055],[-0.04071993  0.00317764]
