step,phase,obs,action_raw,action_clipped,action_scaled
104,1.625,"[-0.70710677 -0.70710677  0.07000065 -0.04253483  0.06395607  0.04197798
  0.5451496  -0.00659137]",[ 1.0182587  -0.58484286],[ 1.0182587  -0.58484286],[ 0.25456467 -0.14621072]
105,1.640625,"[-0.77301043 -0.6343933   0.08297062 -0.03490543  0.06747255  0.03230772
  1.0182587  -0.58484286]",[ 0.9798124  -0.61638427],[ 0.9798124  -0.61638427],[ 0.2449531  -0.15409607]
106,1.65625,"[-0.8314696  -0.55557024  0.0951786  -0.02765656  0.05912085  0.03142853
  0.9798124  -0.61638427]",[ 0.96326256 -0.65340614],[ 0.96326256 -0.65340614],[ 0.24081564 -0.16335154]
107,1.671875,"[-0.8819213  -0.47139674  0.10547829 -0.02193451  0.05032969  0.02527475
  0.96326256 -0.65340614]",[ 0.9516014 -0.7272662],[ 0.9516014 -0.7272662],[ 0.23790035 -0.18181655]
108,1.6875,"[-0.9238795  -0.38268343  0.11425209 -0.0169754   0.0476923   0.02219782
  0.9516014  -0.7272662 ]",[ 0.92352074 -0.7492553 ],[ 0.92352074 -0.7492553 ],[ 0.23088019 -0.18731382]
109,1.703125,"[-0.95694035 -0.29028466  0.12188148 -0.01354218  0.03934069  0.00725279
  0.92352074 -0.7492553 ]",[ 0.8580273 -0.7322531],[ 0.8580273 -0.7322531],[ 0.21450682 -0.18306327]
110,1.71875,"[-0.98078525 -0.19509032  0.12874794 -0.01354218  0.03054943 -0.00505495
  0.8580273  -0.7322531 ]",[ 0.7084707 -0.6978743],[ 0.7084707 -0.6978743],[ 0.17711768 -0.17446858]
111,1.7343750000000002,"[-0.9951847  -0.09801714  0.13599586 -0.01583099  0.03142853 -0.0147253
  0.7084707  -0.6978743 ]",[ 0.54983145 -0.4311115 ],[ 0.54983145 -0.4311115 ],[ 0.13745786 -0.10777788]
112,1.7500000000000002,"[-1.0000000e+00  1.3477304e-15  1.4286232e-01 -1.9645691e-02
  3.3626366e-02 -2.0439530e-02  5.4983145e-01 -4.3111151e-01]",[0.33044493 0.03170958],[0.33044493 0.03170958],[0.08261123 0.0079274 ]
113,1.7656250000000002,"[-0.9951847   0.09801714  0.1493473  -0.0246048   0.03010988 -0.03406591
  0.33044493  0.03170958]",[0.3409344  0.25872755],[0.3409344  0.25872755],[0.0852336  0.06468189]
114,1.7812500000000002,"[-0.98078525  0.19509032  0.15545082 -0.03070831  0.02703295 -0.03714285
  0.3409344   0.25872755]",[0.5607618  0.16014254],[0.5607618  0.16014254],[0.14019045 0.04003564]
115,1.7968750000000002,"[-0.95694035  0.29028466  0.16079235 -0.03795719  0.01868134 -0.03934069
  0.5607618   0.16014254]",[0.56898266 0.00717166],[0.56898266 0.00717166],[0.14224567 0.00179292]
